orgName,siteName,siteId,monitorBrand,monitorType,monitorName,monitorId,assetType,assetModel,assetSn,dcSize,acSize,diagnoId,installDate,faultCode,faultName,faultStartdate,faultEnddate,
Inner West Council,Balmain Occasional Childcare,b31c9116-cffa-457b-b40c-7644d72cb3be,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,5.92,NaN,QCE4-RI42-LLQJ-A5YH,NaN,L1F004,Recurring Underperformance,2022/11/18,2022/11/22,
Inner West Council,Balmain Occasional Childcare,b31c9116-cffa-457b-b40c-7644d72cb3be,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,5.92,NaN,QCE4-RI42-LLQJ-A5YH,NaN,L1F011,Non-Zero Tripping,2022/12/06,2022/12/06,
Inner West Council,Balmain Occasional Childcare,b31c9116-cffa-457b-b40c-7644d72cb3be,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,5.92,NaN,QCE4-RI42-LLQJ-A5YH,NaN,L1F002,Generation Clipping,2022/11/22,2022/11/22,
Inner West Council,Balmain Townhall-Library,43ade769-b555-4aea-b95d-c07bc65ff138,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,13,NaN,WHX2-R9OL-9NA5-DMC8,NaN,L1F002,Generation Clipping,2022/06/22,2022/06/27,
Inner West Council,Balmain Townhall-Library,43ade769-b555-4aea-b95d-c07bc65ff138,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,13,NaN,WHX2-R9OL-9NA5-DMC8,NaN,L1F011,Non-Zero Tripping,2022/12/03,2022/12/05,
Inner West Council,Balmain Townhall-Library,43ade769-b555-4aea-b95d-c07bc65ff138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/11/06,2022/12/08,
Inner West Council,Balmain Townhall-Library,43ade769-b555-4aea-b95d-c07bc65ff138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2021/12/15,2021/12/25,
Inner West Council,Balmain Townhall-Library,43ade769-b555-4aea-b95d-c07bc65ff138,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,13,NaN,WHX2-R9OL-9NA5-DMC8,NaN,L1F003,Zero Generation,2022/12/10,2022/12/15,
Inner West Council,Blackmore Oval,4dddc226-3464-4c95-aded-875e490a2f02,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,9.36,NaN,WAEY-EMEM-5PU2-VDX4,NaN,L1F003,Zero Generation,2022/12/10,2022/12/15,
Inner West Council,Blackmore Oval,4dddc226-3464-4c95-aded-875e490a2f02,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,9.36,NaN,WAEY-EMEM-5PU2-VDX4,NaN,L1F001,Generation Tripping,2023/02/09,2023/02/09,
Inner West Council,Blackmore Oval,4dddc226-3464-4c95-aded-875e490a2f02,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,9.36,NaN,WAEY-EMEM-5PU2-VDX4,NaN,L1F004,Recurring Underperformance,2022/01/03,2022/01/05,
Inner West Council,Blackmore Oval,4dddc226-3464-4c95-aded-875e490a2f02,wattwatchers,Third-Party,NaN,NaN,Smart Meter,NaN,NaN,9.36,NaN,WAEY-EMEM-5PU2-VDX4,NaN,L1F011,Non-Zero Tripping,2022/11/25,2022/11/28,
Inner West Council,Blackmore Oval,4dddc226-3464-4c95-aded-875e490a2f02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2021/04/01,2023/06/20,
Inner West Council,Blackmore Oval,4dddc226-3464-4c95-aded-875e490a2f02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2021/04/01,2023/06/20,
Woolworths,BW NSW 128 Mudgee,f3ac4952-cfdf-4a19-a265-66dfedd396b3,sma,Proprietary,BW NSW 128 Mudgee,6701590,Inverter,STP 110-60,A20B2704578,99.9,110000,6701590,2021-07-14 0:00:00,L1F000,No Data,2023/04/28,2023/05/03,
Woolworths,BW NSW 128 Mudgee,f3ac4952-cfdf-4a19-a265-66dfedd396b3,sma,Proprietary,BW NSW 128 Mudgee,6701590,Inverter,STP 110-60,A20B2704578,99.9,110000,6701590,2021-07-14 0:00:00,L1F004,Recurring Underperformance,2023/05/31,2023/06/03,
Woolworths,BW NSW 128 Mudgee,f3ac4952-cfdf-4a19-a265-66dfedd396b3,sma,Proprietary,BW NSW 128 Mudgee,6701590,Inverter,STP 110-60,A20B2704578,99.9,110000,6701590,2021-07-14 0:00:00,L1F011,Non-Zero Tripping,2022/11/18,2022/11/22,
Woolworths,BW NSW 137 Young,7518fd86-2ed9-4448-ab21-4a59e04158e5,sma,Proprietary,BW NSW 137 Young,7048503,Inverter,STP 110-60,A20B2702471,99.9,110000,7048503,2021-09-28 0:00:00,L1F011,Non-Zero Tripping,2022/11/10,2022/11/22,
Woolworths,BW NSW 137 Young,7518fd86-2ed9-4448-ab21-4a59e04158e5,sma,Proprietary,BW NSW 137 Young,7048503,Inverter,STP 110-60,A20B2702471,99.9,110000,7048503,2021-09-28 0:00:00,L1F000,No Data,2022/11/16,2022/11/22,
Woolworths,BW NSW 165 Bega,dc857a54-0ff7-42b2-8872-a5034c562a2c,sma,Proprietary,BW NSW 165 Bega,7807074,Inverter,STP50-41,3012766058,63.02,50000,7807074,2022-04-05 0:00:00,L1F000,No Data,2023/04/19,2023/02/24,2023/02/24
Woolworths,BW SA 551 Cumberland Park,ed9bf37c-6850-4e77-a5cc-67fea38f317a,sma,Proprietary,BW SA 551 Cumberland Park,7469530,Inverter,STP 110-60,A2142507221,91.35,110000,7469530,2022-01-10 0:00:00,L1F000,No Data,2022/11/22,2023/02/21,
Woolworths,BW SA 551 Cumberland Park,ed9bf37c-6850-4e77-a5cc-67fea38f317a,sma,Proprietary,BW SA 551 Cumberland Park,7469529,Inverter,STP 110-60,A2142712230,91.35,110000,7469529,2022-01-10 0:00:00,L1F000,No Data,2022/11/22,2023/02/21,
Woolworths,BW SA 551 Cumberland Park,ed9bf37c-6850-4e77-a5cc-67fea38f317a,sma,Proprietary,BW SA 551 Cumberland Park,7469529,Inverter,STP 110-60,A2142712230,91.35,110000,7469529,2022-01-10 0:00:00,L1F004,Recurring Underperformance,2023/06/09,2023/06/14,
Woolworths,BW SA 551 Cumberland Park,ed9bf37c-6850-4e77-a5cc-67fea38f317a,sma,Proprietary,BW SA 551 Cumberland Park,7469530,Inverter,STP 110-60,A2142507221,91.35,110000,7469530,2022-01-10 0:00:00,L1F004,Recurring Underperformance,2023/06/09,2023/06/14,
Woolworths,BW VIC 388 Wonthaggi,a6197c36-9021-4543-919c-02b468be067f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,NaN,2023/06/16,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,29.05,NaN,987654356,NaN,L1F014,Excessive Generation,2021/06/09,2021/06/18,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2023/01/08,2023/01/17,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,29.05,NaN,987654356,NaN,L1F004,Recurring Underperformance,2022/06/18,2022/06/20,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/08/10,2022/08/30,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,29.05,NaN,987654356,NaN,L1F011,Non-Zero Tripping,2021/10/26,2021/10/28,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,29.05,NaN,987654356,NaN,L1F000,No Data,2022/07/04,2022/08/01,
Ku-ring-gai Council,Gordon Golf Course STP,88ed3beb-f0f4-4114-bcb5-4e46ba56e0e1,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,29.05,NaN,987654356,NaN,L1F003,Zero Generation,2021/07/09,2021/07/09,
Ku-ring-gai Council,Gordon Library,30a7ced1-0b6d-46f4-afe3-267508dc8dd7,sma,Proprietary,Gordon Library,5543077,Inverter,STP 25000TL-30,1900761507,32.6,25000,5543077,2020-07-16 0:00:00,L1F002,Generation Clipping,2022/11/20,2022/11/24,
Ku-ring-gai Council,Gordon Library,30a7ced1-0b6d-46f4-afe3-267508dc8dd7,sma,Proprietary,Gordon Library,5543077,Inverter,STP 25000TL-30,1900761507,32.6,25000,5543077,2020-07-16 0:00:00,L1F014,Excessive Generation,2022/12/18,2022/12/23,
Ku-ring-gai Council,Gordon Library,30a7ced1-0b6d-46f4-afe3-267508dc8dd7,sma,Proprietary,Gordon Library,5543077,Inverter,STP 25000TL-30,1900761507,32.6,25000,5543077,2020-07-16 0:00:00,L1F011,Non-Zero Tripping,2022/11/25,2022/11/27,
Woolworths,BW VIC 392 Echuca,3b104103-0761-498d-9607-f171181bdbe0,sungrow,Proprietary,BW VIC 392 Echuca,1166767_1_1_1,Inverter,SG110CX,A2161806297,99.9,110000,1166767_1_1_1,2022-09-08 9:50:18,L1F000,No Data,2023/03/08,2023/06/01,
Woolworths,BW VIC 392 Echuca,3b104103-0761-498d-9607-f171181bdbe0,sungrow,Proprietary,BW VIC 392 Echuca,1166767_1_1_1,Inverter,SG110CX,A2161806297,99.9,110000,1166767_1_1_1,2022-09-08 9:50:18,L1F004,Recurring Underperformance,2023/06/15,2023/06/20,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Main,ba1f3ee5-3fb8-4b8e-9521-013c79538a3d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,15.94,NaN,987654358,NaN,L1F000,No Data,2022/07/04,2022/08/01,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Main,ba1f3ee5-3fb8-4b8e-9521-013c79538a3d,sma,Proprietary,KFAC 100kW,5556047,Inverter,STP 20000TL-30,1901202816,21.25,20000,5556047,2020-07-28 0:00:00,L1F014,Excessive Generation,2021/06/06,2022/08/01,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Main,ba1f3ee5-3fb8-4b8e-9521-013c79538a3d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,15.94,NaN,987654358,NaN,L1F011,Non-Zero Tripping,2022/12/06,2022/12/16,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Main,ba1f3ee5-3fb8-4b8e-9521-013c79538a3d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,15.94,NaN,987654358,NaN,L1F004,Recurring Underperformance,2023/05/02,2023/05/05,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Main,ba1f3ee5-3fb8-4b8e-9521-013c79538a3d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2023/05/02,2023/05/10,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Main,ba1f3ee5-3fb8-4b8e-9521-013c79538a3d,sma,Proprietary,KFAC 100kW,5556047,Inverter,STP 20000TL-30,1901202816,21.25,20000,5556047,2020-07-28 0:00:00,L1F002,Generation Clipping,2022/11/06,2022/11/07,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Plant Room,d317a168-4257-4187-9603-3d4834532bbb,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.1,NaN,987654359,NaN,L1F011,Non-Zero Tripping,2022/11/15,2022/11/21,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Plant Room,d317a168-4257-4187-9603-3d4834532bbb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/11/19,2022/11/24,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Plant Room,d317a168-4257-4187-9603-3d4834532bbb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2022/09/18,2022/10/15,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Plant Room,d317a168-4257-4187-9603-3d4834532bbb,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.1,NaN,987654359,NaN,L1F000,No Data,2022/07/04,2022/08/01,
Ku-ring-gai Council,Ku-ring-gai Fitness and Aquatic Centre Plant Room,d317a168-4257-4187-9603-3d4834532bbb,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.1,NaN,987654359,NaN,L1F014,Excessive Generation,2022/08/08,2022/08/08,
Ku-ring-gai Council,"""Pymble Depot 2 """,aa44f63b-66ef-4bf5-911f-08de7bc1a57d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.22,NaN,100001001,NaN,L1F014,Excessive Generation,2021/11/04,2021/11/10,
Ku-ring-gai Council,"""Pymble Depot 2 """,aa44f63b-66ef-4bf5-911f-08de7bc1a57d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.22,NaN,100001001,NaN,L1F012,Night-Time Generation,2022/02/15,2021/11/10,
Ku-ring-gai Council,"""Pymble Depot 2 """,aa44f63b-66ef-4bf5-911f-08de7bc1a57d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.22,NaN,100001001,NaN,L1F002,Generation Clipping,2021/10/17,2021/10/20,
Ku-ring-gai Council,"""Pymble Depot 2 """,aa44f63b-66ef-4bf5-911f-08de7bc1a57d,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,26.22,NaN,100001001,NaN,L1F011,Non-Zero Tripping,2022/02/15,2022/02/18,
Ku-ring-gai Council,"""Roseville Arts Centre """,eacd40cc-a955-4d9f-a3b6-e733f6927886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/05/25,2022/06/15,
Ku-ring-gai Council,"""Roseville Arts Centre """,eacd40cc-a955-4d9f-a3b6-e733f6927886,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,11.75,NaN,987654360,NaN,L1F004,Recurring Underperformance,2021/11/16,2021/11/19,
Ku-ring-gai Council,"""Roseville Arts Centre """,eacd40cc-a955-4d9f-a3b6-e733f6927886,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,11.75,NaN,987654360,NaN,L1F000,No Data,2022/01/05,2022/01/11,
Ku-ring-gai Council,"""Roseville Arts Centre """,eacd40cc-a955-4d9f-a3b6-e733f6927886,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,11.75,NaN,987654360,NaN,L1F014,Excessive Generation,2022/02/22,2022/02/22,
Ku-ring-gai Council,Roseville Community Centre,7cecebd6-2661-41fd-8a9d-042a493a8cc5,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,16,NaN,987654361,NaN,L1F000,No Data,2022/03/04,2022/08/31,
Ku-ring-gai Council,Roseville Community Centre,7cecebd6-2661-41fd-8a9d-042a493a8cc5,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,16,NaN,987654361,NaN,L1F014,Excessive Generation,2021/06/04,2021/06/04,
Ku-ring-gai Council,Roseville Community Centre,7cecebd6-2661-41fd-8a9d-042a493a8cc5,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,16,NaN,987654361,NaN,L1F003,Zero Generation,2022/08/18,2022/08/31,
Ku-ring-gai Council,Roseville Community Centre,7cecebd6-2661-41fd-8a9d-042a493a8cc5,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,16,NaN,987654361,NaN,L1F011,Non-Zero Tripping,2021/10/24,2021/10/28,
Ku-ring-gai Council,St Ives Library,b5f61ae8-e8f8-432b-ad58-739802fd8b5e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2021/10/25,2021/10/31,
Ku-ring-gai Council,St Ives Library,b5f61ae8-e8f8-432b-ad58-739802fd8b5e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2021/07/02,2021/07/08,
Ku-ring-gai Council,St Ives Library,b5f61ae8-e8f8-432b-ad58-739802fd8b5e,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,30,NaN,987654362,NaN,L1F011,Non-Zero Tripping,2021/10/26,2021/10/28,
Ku-ring-gai Council,St Ives Library,b5f61ae8-e8f8-432b-ad58-739802fd8b5e,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,30,NaN,987654362,NaN,L1F000,No Data,2021/08/08,2021/10/25,
Ku-ring-gai Council,Thomas Carlyle Childrens Centre,df6e05f6-1f7b-407a-a950-f7947008fa36,sma,Proprietary,Thomas Carlyle CC,915c8dc7-f66c-465e-9c6f-46f420921c60,Inverter,STP 5000TL-20,304998065,5.45,5000,915c8dc7-f66c-465e-9c6f-46f420921c60,2015-08-07 0:00:00,L1F014,Excessive Generation,2021/06/17,2022/02/16,
Ku-ring-gai Council,Thomas Carlyle Childrens Centre,df6e05f6-1f7b-407a-a950-f7947008fa36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/03/10,2022/03/22,
Ku-ring-gai Council,Thomas Carlyle Childrens Centre,df6e05f6-1f7b-407a-a950-f7947008fa36,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,13.08,NaN,987654363,NaN,L1F002,Generation Clipping,2022/02/15,2022/02/16,
Ku-ring-gai Council,Thomas Carlyle Childrens Centre,df6e05f6-1f7b-407a-a950-f7947008fa36,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,13.08,NaN,987654363,NaN,L1F011,Non-Zero Tripping,2021/10/24,2021/10/28,
Ku-ring-gai Council,Thomas Carlyle Childrens Centre,df6e05f6-1f7b-407a-a950-f7947008fa36,sma,Proprietary,Thomas Carlyle CC,915c8dc7-f66c-465e-9c6f-46f420921c60,Inverter,STP 5000TL-20,304998065,5.45,5000,915c8dc7-f66c-465e-9c6f-46f420921c60,2015-08-07 0:00:00,L1F000,No Data,2021/06/01,2022/02/18,
Ku-ring-gai Council,Turramurra Library,0df191ee-f1b7-49cd-9eca-8e03ade60116,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,28.89,NaN,987654365,NaN,L1F000,No Data,2022/01/07,2022/01/11,
Ku-ring-gai Council,Turramurra Library,0df191ee-f1b7-49cd-9eca-8e03ade60116,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,28.89,NaN,987654365,NaN,L1F014,Excessive Generation,2022/01/09,2022/01/09,
Ku-ring-gai Council,Turramurra Library,0df191ee-f1b7-49cd-9eca-8e03ade60116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F006,Minor Underperformance,2021/12/12,2022/01/03,
Ku-ring-gai Council,Turramurra Library,0df191ee-f1b7-49cd-9eca-8e03ade60116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,L1F005,Major Underperformance,2022/01/22,2022/02/17,
Ku-ring-gai Council,Turramurra Library,0df191ee-f1b7-49cd-9eca-8e03ade60116,sma,Proprietary,NaN,NaN,Inverter,NaN,NaN,28.89,NaN,987654365,NaN,L1F011,Non-Zero Tripping,2021/11/16,2021/11/17,
Woolworths,BW VIC 393 Wangaratta,3494acfd-beac-42e5-9872-1c56528a4164,sma,Proprietary,BW VIC 393 Wangaratta,7603747,Inverter,STP 110-60,A2130101681,99.9,110000,7603747,2022-02-10 0:00:00,L1F000,No Data,2023/03/18,2023/04/01,
Woolworths,BW VIC 393 Wangaratta,3494acfd-beac-42e5-9872-1c56528a4164,sma,Proprietary,BW VIC 393 Wangaratta,7603747,Inverter,STP 110-60,A2130101681,99.9,110000,7603747,2022-02-10 0:00:00,L1F000,No Data,2023/03/18,2023/06/16,
